beta,gamma_under_stability_scaling,theorem36_displayed_forgetting_horizon,velocity_memory_horizon_to_5pct,prose_claimed_order
0.5,0.005,40000.0,4.321928094887363,2.0
0.6,0.0032000000000000006,62499.99999999999,5.864491000800571,2.5
0.7,0.0018000000000000006,111111.11111111107,8.399054445687613,3.333333333333333
0.8,0.0007999999999999997,250000.00000000003,13.425134878021561,5.000000000000001
0.9,0.00019999999999999993,1000000.0000000001,28.43315880574342,10.000000000000002
0.95,5.000000000000009e-05,3999999.9999999925,58.40397481431972,19.999999999999982
0.98,8.000000000000015e-06,24999999.99999995,148.28370408337003,49.99999999999996
